Üniversite,Bölüm,İmam Hatip Sayısı,İmam Hatip Oranı,URL
"YEDİTEPE ÜNİVERSİTESİ (İngilizce) (Ücretli) (4 Yıllık)
(İktisadi ve İdari Bilimler Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=206190381"
"AKDENİZ KARPAZ ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İşletme Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300650205"
"AKDENİZ KARPAZ ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İşletme Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300650206"
"AKDENİZ KARPAZ ÜNİVERSİTESİ (İngilizce) (Ücretli) (4 Yıllık)
(İşletme Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300650226"
"BAHÇEŞEHİR KIBRIS ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","İŞLETME","1","% 4,8","https://yokatlas.yok.gov.tr/lisans.php?y=301710011"
"BAHÇEŞEHİR KIBRIS ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=301710035"
"DOĞU AKDENİZ ÜNİVERSİTESİ (İngilizce) (Ücretli) (4 Yıllık)
(İşletme ve Ekonomi Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300110458"
"DOĞU AKDENİZ ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İşletme ve Ekonomi Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300110467"
"DOĞU AKDENİZ ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İşletme ve Ekonomi Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300190496"
"DOĞU AKDENİZ ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(İşletme ve Ekonomi Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300111959"
"DOĞU AKDENİZ ÜNİVERSİTESİ (Burslu) (4 Yıllık)
(İşletme ve Ekonomi Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300112057"
"DOĞU AKDENİZ ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(İşletme ve Ekonomi Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300112233"
"GİRNE AMERİKAN ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İşletme Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300210757"
"GİRNE AMERİKAN ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İşletme Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300290609"
"KIBRIS BATI ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","İŞLETME","Hata","Hata","https://yokatlas.yok.gov.tr/lisans.php?y=301510012"
"KIBRIS BATI ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","İŞLETME","Hata","Hata","https://yokatlas.yok.gov.tr/lisans.php?y=301510025"
"KIBRIS BATI ÜNİVERSİTESİ (İngilizce) (Ücretli) (4 Yıllık)
(İktisadi, İdari ve Sosyal Bilimler Fakültesi)","İŞLETME","Hata","Hata","https://yokatlas.yok.gov.tr/lisans.php?y=301510039"
"LEFKE AVRUPA ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İktisadi ve İdari Bilimler Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300310147"
"LEFKE AVRUPA ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İktisadi ve İdari Bilimler Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300390530"
"RAUF DENKTAŞ ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İşletme ve Ekonomi Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=301810010"
"RAUF DENKTAŞ ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İşletme ve Ekonomi Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=301810045"
"ULUSLARARASI FİNAL ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İktisadi ve İdari Bilimler Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=301310205"
"ULUSLARARASI FİNAL ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İktisadi ve İdari Bilimler Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=301390123"
"ULUSLARARASI KIBRIS ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İktisadi ve İdari Bilimler Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300410791"
"YAKIN DOĞU ÜNİVERSİTESİ (İngilizce) (Burslu) (4 Yıllık)
(İktisadi ve İdari Bilimler Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300510427"
"YAKIN DOĞU ÜNİVERSİTESİ (İngilizce) (%50 İndirimli) (4 Yıllık)
(İktisadi ve İdari Bilimler Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=300590442"
"KIRGIZİSTAN-TÜRKİYE MANAS ÜNİVERSİTESİ  (4 Yıllık)
(İktisadi ve İdari Bilimler Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=405210071"
"ULUSLARARASI BALKAN ÜNİVERSİTESİ (Ücretli) (4 Yıllık)
(İktisadi ve İdari Bilimler Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=409610222"
"ULUSLARARASI BALKAN ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(İktisadi ve İdari Bilimler Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=409610231"
"ULUSLARARASI BALKAN ÜNİVERSİTESİ (%25 İndirimli) (4 Yıllık)
(İktisadi ve İdari Bilimler Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=409610249"
"ULUSLARARASI SARAYBOSNA ÜNİVERSİTESİ (%50 İndirimli) (4 Yıllık)
(Ekonomi ve Yönetim Bilimleri Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=408810417"
"ULUSLARARASI SARAYBOSNA ÜNİVERSİTESİ (%25 İndirimli) (4 Yıllık)
(Ekonomi ve Yönetim Bilimleri Fakültesi)","İŞLETME","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=408810764"
"ADIYAMAN ÜNİVERSİTESİ (Besni) (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","3","% 8,6","https://yokatlas.yok.gov.tr/lisans.php?y=100290172"
"ADIYAMAN ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","10","% 16,9","https://yokatlas.yok.gov.tr/lisans.php?y=100210089"
"AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","14","% 10,9","https://yokatlas.yok.gov.tr/lisans.php?y=112610333"
"AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","8","% 14,8","https://yokatlas.yok.gov.tr/lisans.php?y=100590148"
"AKDENİZ ÜNİVERSİTESİ  (4 Yıllık)
(Hemşirelik Fakültesi)","HEMŞİRELİK","23","% 11,0","https://yokatlas.yok.gov.tr/lisans.php?y=100710824"
"AKDENİZ ÜNİVERSİTESİ  (4 Yıllık)
(Kumluca Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","3","% 11,1","https://yokatlas.yok.gov.tr/lisans.php?y=100790686"
"AKSARAY ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","4","% 7,4","https://yokatlas.yok.gov.tr/lisans.php?y=100810505"
"ALANYA ALAADDİN KEYKUBAT ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","5","% 7,8","https://yokatlas.yok.gov.tr/lisans.php?y=110590034"
"AMASYA ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","15","% 15,6","https://yokatlas.yok.gov.tr/lisans.php?y=100990030"
"ANKARA ÜNİVERSİTESİ  (4 Yıllık)
(Hemşirelik Fakültesi)","HEMŞİRELİK","15","% 9,1","https://yokatlas.yok.gov.tr/lisans.php?y=101110678"
"ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","17","% 10,8","https://yokatlas.yok.gov.tr/lisans.php?y=110010111"
"ARDAHAN ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","4","% 12,5","https://yokatlas.yok.gov.tr/lisans.php?y=101290324"
"ARTVİN ÇORUH ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","9","% 12,2","https://yokatlas.yok.gov.tr/lisans.php?y=101310252"
"ATATÜRK ÜNİVERSİTESİ  (4 Yıllık)
(Hemşirelik Fakültesi)","HEMŞİRELİK","33","% 14,6","https://yokatlas.yok.gov.tr/lisans.php?y=101411319"
"ATATÜRK ÜNİVERSİTESİ (İngilizce) (4 Yıllık)
(Hemşirelik Fakültesi)","HEMŞİRELİK","10","% 19,2","https://yokatlas.yok.gov.tr/lisans.php?y=101490363"
"AYDIN ADNAN MENDERES ÜNİVERSİTESİ  (4 Yıllık)
(Hemşirelik Fakültesi)","HEMŞİRELİK","11","% 5,2","https://yokatlas.yok.gov.tr/lisans.php?y=100310943"
"BALIKESİR ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","8","% 9,5","https://yokatlas.yok.gov.tr/lisans.php?y=101510302"
"BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","6","% 7,1","https://yokatlas.yok.gov.tr/lisans.php?y=110610017"
"BARTIN ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","4","% 5,4","https://yokatlas.yok.gov.tr/lisans.php?y=101690100"
"BATMAN ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","4","% 7,4","https://yokatlas.yok.gov.tr/lisans.php?y=101790113"
"BAYBURT ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","4","% 7,4","https://yokatlas.yok.gov.tr/lisans.php?y=101890077"
"BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","8","% 10,8","https://yokatlas.yok.gov.tr/lisans.php?y=101910176"
"BİNGÖL ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","7","% 10,9","https://yokatlas.yok.gov.tr/lisans.php?y=102010304"
"BİTLİS EREN ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","9","% 14,1","https://yokatlas.yok.gov.tr/lisans.php?y=102190092"
"BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","24","% 16,2","https://yokatlas.yok.gov.tr/lisans.php?y=100190153"
"BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","15","% 14,2","https://yokatlas.yok.gov.tr/lisans.php?y=107310455"
"BURSA ULUDAĞ ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","15","% 14,6","https://yokatlas.yok.gov.tr/lisans.php?y=109710745"
"ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","6","% 5,7","https://yokatlas.yok.gov.tr/lisans.php?y=102710403"
"ÇANKIRI KARATEKİN ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","9","% 9,4","https://yokatlas.yok.gov.tr/lisans.php?y=102810271"
"ÇUKUROVA ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","11","% 8,1","https://yokatlas.yok.gov.tr/lisans.php?y=102910931"
"DİCLE ÜNİVERSİTESİ  (4 Yıllık)
(Atatürk Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","11","% 13,6","https://yokatlas.yok.gov.tr/lisans.php?y=103090247"
"DOKUZ EYLÜL ÜNİVERSİTESİ  (4 Yıllık)
(Hemşirelik Fakültesi)","HEMŞİRELİK","11","% 5,1","https://yokatlas.yok.gov.tr/lisans.php?y=103110769"
"DÜZCE ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","26","% 16,5","https://yokatlas.yok.gov.tr/lisans.php?y=103310582"
"EGE ÜNİVERSİTESİ  (4 Yıllık)
(Hemşirelik Fakültesi)","HEMŞİRELİK","12","% 4,7","https://yokatlas.yok.gov.tr/lisans.php?y=103410793"
"ERCİYES ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","21","% 12,8","https://yokatlas.yok.gov.tr/lisans.php?y=103510835"
"ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","18","% 17,0","https://yokatlas.yok.gov.tr/lisans.php?y=103610376"
"ERZURUM TEKNİK ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","15","% 23,4","https://yokatlas.yok.gov.tr/lisans.php?y=103730111"
"ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","8","% 7,5","https://yokatlas.yok.gov.tr/lisans.php?y=103810595"
"FIRAT ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","14","% 12,4","https://yokatlas.yok.gov.tr/lisans.php?y=103910894"
"GAZİ ÜNİVERSİTESİ  (4 Yıllık)
(Hemşirelik Fakültesi)","HEMŞİRELİK","26","% 12,7","https://yokatlas.yok.gov.tr/lisans.php?y=104190596"
"GAZİANTEP İSLAM BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","6","% 7,4","https://yokatlas.yok.gov.tr/lisans.php?y=111210017"
"GAZİANTEP ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","13","% 7,5","https://yokatlas.yok.gov.tr/lisans.php?y=104210395"
"GİRESUN ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi (Piraziz))","HEMŞİRELİK","12","% 10,3","https://yokatlas.yok.gov.tr/lisans.php?y=104510205"
"GÜMÜŞHANE ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","11","% 11,5","https://yokatlas.yok.gov.tr/lisans.php?y=104710354"
"HACETTEPE ÜNİVERSİTESİ  (4 Yıllık)
(Hemşirelik Fakültesi)","HEMŞİRELİK","10","% 6,5","https://yokatlas.yok.gov.tr/lisans.php?y=104810705"
"HAKKARİ ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","5","% 11,9","https://yokatlas.yok.gov.tr/lisans.php?y=104970194"
"HARRAN ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","13","% 11,2","https://yokatlas.yok.gov.tr/lisans.php?y=105010419"
"HATAY MUSTAFA KEMAL ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","12","% 14,8","https://yokatlas.yok.gov.tr/lisans.php?y=107710239"
"HİTİT ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","16","% 16,7","https://yokatlas.yok.gov.tr/lisans.php?y=105110118"
"IĞDIR ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","2","% 4,8","https://yokatlas.yok.gov.tr/lisans.php?y=105290076"
"İNÖNÜ ÜNİVERSİTESİ  (4 Yıllık)
(Hemşirelik Fakültesi)","HEMŞİRELİK","35","% 16,8","https://yokatlas.yok.gov.tr/lisans.php?y=105310779"
"İSTANBUL MEDENİYET ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","24","% 25,0","https://yokatlas.yok.gov.tr/lisans.php?y=105410151"
"İSTANBUL ÜNİVERSİTESİ  (4 Yıllık)
(Hemşirelik Fakültesi)","HEMŞİRELİK","15","% 24,2","https://yokatlas.yok.gov.tr/lisans.php?y=105690795"
"İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA  (4 Yıllık)
(Florence Nightingale Hemşirelik Fakültesi)","HEMŞİRELİK","34","% 16,6","https://yokatlas.yok.gov.tr/lisans.php?y=111611192"
"İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (İngilizce) (4 Yıllık)
(Florence Nightingale Hemşirelik Fakültesi)","HEMŞİRELİK","7","% 22,6","https://yokatlas.yok.gov.tr/lisans.php?y=111690609"
"İZMİR BAKIRÇAY ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","5","% 4,7","https://yokatlas.yok.gov.tr/lisans.php?y=112910021"
"İZMİR DEMOKRASİ ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","2","% 3,1","https://yokatlas.yok.gov.tr/lisans.php?y=111110060"
"İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","9","% 5,4","https://yokatlas.yok.gov.tr/lisans.php?y=105710024"
"KAFKAS ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","8","% 5,1","https://yokatlas.yok.gov.tr/lisans.php?y=105910437"
"KAHRAMANMARAŞ İSTİKLAL ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","2","% 3,4","https://yokatlas.yok.gov.tr/lisans.php?y=112270866"
"KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","5","% 6,2","https://yokatlas.yok.gov.tr/lisans.php?y=106010258"
"KARABÜK ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","9","% 10,7","https://yokatlas.yok.gov.tr/lisans.php?y=106110875"
"KARADENİZ TEKNİK ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","18","% 12,5","https://yokatlas.yok.gov.tr/lisans.php?y=106210892"
"KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","19","% 22,6","https://yokatlas.yok.gov.tr/lisans.php?y=106310228"
"KASTAMONU ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","9","% 10,7","https://yokatlas.yok.gov.tr/lisans.php?y=106410457"
"KIRIKKALE ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","9","% 9,4","https://yokatlas.yok.gov.tr/lisans.php?y=106610297"
"KIRKLARELİ ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","5","% 6,0","https://yokatlas.yok.gov.tr/lisans.php?y=106770751"
"KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","Hata","Hata","https://yokatlas.yok.gov.tr/lisans.php?y=100610119"
"KİLİS 7 ARALIK ÜNİVERSİTESİ  (4 Yıllık)
(Yusuf Şerefoğlu Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","12","% 10,3","https://yokatlas.yok.gov.tr/lisans.php?y=106810065"
"KOCAELİ ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","14","% 14,6","https://yokatlas.yok.gov.tr/lisans.php?y=106910955"
"KÜTAHYA SAĞLIK BİLİMLERİ ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","13","% 9,4","https://yokatlas.yok.gov.tr/lisans.php?y=111410283"
"MALATYA TURGUT ÖZAL ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","8","% 13,6","https://yokatlas.yok.gov.tr/lisans.php?y=111570313"
"MANİSA CELÂL BAYAR ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","14","% 8,3","https://yokatlas.yok.gov.tr/lisans.php?y=102510635"
"MARDİN ARTUKLU ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","9","% 14,1","https://yokatlas.yok.gov.tr/lisans.php?y=107110024"
"MARMARA ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","33","% 17,8","https://yokatlas.yok.gov.tr/lisans.php?y=107210817"
"MERSİN ÜNİVERSİTESİ  (4 Yıllık)
(Hemşirelik Fakültesi)","HEMŞİRELİK","9","% 5,4","https://yokatlas.yok.gov.tr/lisans.php?y=107490212"
"MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","2","% 1,9","https://yokatlas.yok.gov.tr/lisans.php?y=107610734"
"MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ  (4 Yıllık)
(Fethiye Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","1","% 1,2","https://yokatlas.yok.gov.tr/lisans.php?y=107610797"
"MUNZUR ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=109510138"
"MUŞ ALPARSLAN ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","11","% 14,5","https://yokatlas.yok.gov.tr/lisans.php?y=107810035"
"NECMETTİN ERBAKAN ÜNİVERSİTESİ  (4 Yıllık)
(Hemşirelik Fakültesi)","HEMŞİRELİK","38","% 27,5","https://yokatlas.yok.gov.tr/lisans.php?y=107010555"
"NECMETTİN ERBAKAN ÜNİVERSİTESİ  (4 Yıllık)
(Seydişehir Kamil Akkanat Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","7","% 13,0","https://yokatlas.yok.gov.tr/lisans.php?y=107090368"
"NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ  (4 Yıllık)
(Semra ve Vefa Küçük Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","13","% 11,2","https://yokatlas.yok.gov.tr/lisans.php?y=108010058"
"NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ  (4 Yıllık)
(Zübeyde Hanım Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","7","% 7,3","https://yokatlas.yok.gov.tr/lisans.php?y=108190170"
"ONDOKUZ MAYIS ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","17","% 14,7","https://yokatlas.yok.gov.tr/lisans.php?y=108211133"
"ORDU ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","18","% 18,8","https://yokatlas.yok.gov.tr/lisans.php?y=108310337"
"OSMANİYE KORKUT ATA ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","7","% 8,6","https://yokatlas.yok.gov.tr/lisans.php?y=108510229"
"PAMUKKALE ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","15","% 9,5","https://yokatlas.yok.gov.tr/lisans.php?y=108610828"
"RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","18","% 21,4","https://yokatlas.yok.gov.tr/lisans.php?y=108790094"
"SAĞLIK BİLİMLERİ ÜNİVERSİTESİ  (4 Yıllık)
(Hamidiye Hemşirelik Fakültesi)","HEMŞİRELİK","25","% 19,8","https://yokatlas.yok.gov.tr/lisans.php?y=111010011"
"SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (Ankara) (4 Yıllık)
(Gülhane Hemşirelik Fakültesi)","HEMŞİRELİK","22","% 13,1","https://yokatlas.yok.gov.tr/lisans.php?y=111091158"
"SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi (Akyazı))","HEMŞİRELİK","Bulunamadı","Bulunamadı","https://yokatlas.yok.gov.tr/lisans.php?y=111890200"
"SAKARYA ÜNİVERSİTESİ  (4 Yıllık)
(Sağlık Bilimleri Fakültesi)","HEMŞİRELİK","23","% 19,8","https://yokatlas.yok.gov.tr/lisans.php?y=108810968"
